Opleiding;Student;Roepnaam;Familienaam;ID Opleidingsond.;Opleidingsonderdeel;STP;Academische periode;Score Januari;Score Juni;Score na juni;Score September;Score 1e kans;Score 2e kans;Score;Tolerantie
PBA Toegepaste Informatica (Geel);0396567;Paul;Brooke;Z16448;Professional Skills 1;6;Academiejaar;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0396567;Paul;Brooke;Z16447;Security Essentials;3;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0396567;Paul;Brooke;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0396567;Paul;Brooke;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0396567;Paul;Brooke;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0396567;Paul;Brooke;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0526075;Michelle;Krusiec;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0526075;Michelle;Krusiec;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;D;D;D; #
PBA Toegepaste Informatica (Geel);0526075;Michelle;Krusiec;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0526075;Michelle;Krusiec;Z25064;English 1;4;Academiejaar;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0526075;Michelle;Krusiec;Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0526075;Michelle;Krusiec;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0526075;Michelle;Krusiec;Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0526075;Michelle;Krusiec;Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;D;D;D; #
PBA Toegepaste Informatica (Geel);0526075;Michelle;Krusiec;Z16448;Professional Skills 1;6;Academiejaar;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0526075;Michelle;Krusiec;Z16447;Security Essentials;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0526075;Michelle;Krusiec;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;D;F;D; #
PBA Toegepaste Informatica (Geel);0526075;Michelle;Krusiec;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0526075;Michelle;Krusiec;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0526075;Michelle;Krusiec;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0500816;Jim;Meskimen;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;F;C;C; #
PBA Elektronica-ICT (Geel);0500816;Jim;Meskimen;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0500816;Jim;Meskimen;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0500816;Jim;Meskimen;Z25064;English 1;4;Academiejaar;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0500816;Jim;Meskimen;Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0500816;Jim;Meskimen;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0500816;Jim;Meskimen;Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0500816;Jim;Meskimen;Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0500816;Jim;Meskimen;Z16448;Professional Skills 1;6;Academiejaar;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0500816;Jim;Meskimen;Z16447;Security Essentials;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0500816;Jim;Meskimen;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;D;D;D;AT
PBA Elektronica-ICT (Geel);0500816;Jim;Meskimen;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0500816;Jim;Meskimen;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0500816;Jim;Meskimen;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0359964;Gemma;Jones;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0359964;Gemma;Jones;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0359964;Gemma;Jones;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0359964;Gemma;Jones;Z25064;English 1;4;Academiejaar;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0359964;Gemma;Jones;Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0359964;Gemma;Jones;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0359964;Gemma;Jones;Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0359964;Gemma;Jones;Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0359964;Gemma;Jones;Z16448;Professional Skills 1;6;Academiejaar;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0359964;Gemma;Jones;Z16447;Security Essentials;3;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0359964;Gemma;Jones;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0359964;Gemma;Jones;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;D;#;D;AT
PBA Toegepaste Informatica (Geel);0359964;Gemma;Jones;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0359964;Gemma;Jones;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;D;B;B; #
PBA Toegepaste Informatica (Geel);0667498;Mary;Kay Bergman;Z13459;Business Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0667498;Mary;Kay Bergman;Z13477;Professional Skills 2;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0667498;Mary;Kay Bergman;Z16452;Data Science;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0667498;Mary;Kay Bergman;Z13473;Linux Webservices;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0667498;Mary;Kay Bergman;Z13487;DevOps & Security;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0667498;Mary;Kay Bergman;Z13469;Français;3;Tweede Semester;#;#;#;#;D;F;D;AT
PBA Toegepaste Informatica (Geel);0667498;Mary;Kay Bergman;Z13471;Java Advanced;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0667498;Mary;Kay Bergman;Z16461;.NET Development;6;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0667498;Mary;Kay Bergman;Z13460;Business Processes & ITIL;5;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0667498;Mary;Kay Bergman;Z13479;Project PHP;5;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0667498;Mary;Kay Bergman;Z13476;Web Applications in PHP;4;Eerste Semester;#;#;#;#;F;A;A; #
PBA Toegepaste Informatica (Geel);0667498;Mary;Kay Bergman;Z25514;Data Visualisation;3;Tweede Semester;#;#;#;#;F;C;C; #
PBA Toegepaste Informatica (Geel);0667498;Mary;Kay Bergman;Z13467;English 2;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0667498;Mary;Kay Bergman;Z15776;Requirements Analysis;8;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0667498;Mary;Kay Bergman;Z13485;UML;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0470999;Stephen;Dillane;Z13459;Business Essentials;4;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0470999;Stephen;Dillane;Z16452;Data Science;3;Eerste Semester;#;#;#;#;D;B;B; #
PBA Toegepaste Informatica (Geel);0470999;Stephen;Dillane;Z13471;Java Advanced;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0470999;Stephen;Dillane;Z16461;.NET Development;6;Tweede Semester;#;#;#;#;ZERO;C;C; #
PBA Toegepaste Informatica (Geel);0470999;Stephen;Dillane;Z13467;English 2;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0470999;Stephen;Dillane;Z25827;Requirements Analysis (EN);8;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0470999;Stephen;Dillane;Z15783;Digital Innovation S3-12;12;Eerste Semester;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0470999;Stephen;Dillane;Z15788;Digital Innovation S4-21;21;Tweede Semester;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0575536;Nora;Dunn;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0575536;Nora;Dunn;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0575536;Nora;Dunn;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0575536;Nora;Dunn;Z25064;English 1;4;Academiejaar;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0575536;Nora;Dunn;Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0575536;Nora;Dunn;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0575536;Nora;Dunn;Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0575536;Nora;Dunn;Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;D;F;D; #
PBA Toegepaste Informatica (Geel);0575536;Nora;Dunn;Z16448;Professional Skills 1;6;Academiejaar;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0575536;Nora;Dunn;Z16447;Security Essentials;3;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0575536;Nora;Dunn;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0575536;Nora;Dunn;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0575536;Nora;Dunn;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0575536;Nora;Dunn;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0607467;Bill;Nighy;Z13984;Bachelorproef (Semester 2);4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0607467;Bill;Nighy;Z13982;RZL;3;Tweede Semester;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0607467;Bill;Nighy;Z13983;Stage (Semester 2);20;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0607467;Bill;Nighy;Z13980;Professional Skills 3;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0607467;Bill;Nighy;Z13981;Project 4.0;8;Academiejaar;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0607467;Bill;Nighy;Z25516;Angular;6;Eerste Semester;#;#;#;#;D;F;D;TT
PBA Toegepaste Informatica (Geel);0607467;Bill;Nighy;Z13986;Augmented Reality and Mobile App Develop;5;Eerste Semester;#;#;#;#;D;C;C; #
PBA Toegepaste Informatica (Geel);0607467;Bill;Nighy;Z25515;Enterprise Development Experience;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0607467;Bill;Nighy;Z13987;React;4;Eerste Semester;#;#;#;#;F;B;B; #
PBA Elektronica-ICT (Geel);0686533;Gabriel;Folse;Z13459;Business Essentials;4;Eerste Semester;#;#;#;#;F;C;C; #
PBA Elektronica-ICT (Geel);0686533;Gabriel;Folse;Z15778;Smart Environments Project;4;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0686533;Gabriel;Folse;Z13477;Professional Skills 2;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Elektronica-ICT (Geel);0686533;Gabriel;Folse;Z16453;API Development;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0686533;Gabriel;Folse;Z16452;Data Science;3;Eerste Semester;#;#;#;#;F;C;C; #
PBA Elektronica-ICT (Geel);0686533;Gabriel;Folse;Z13466;English 2;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0686533;Gabriel;Folse;Z16447;Security Essentials;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0686533;Gabriel;Folse;Z13482;Project IoT;5;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0686533;Gabriel;Folse;Z25508;Project Wireless;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0686533;Gabriel;Folse;Z25502;Troubleshooting;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0686533;Gabriel;Folse;Z25504;Embedded Devices Essentials;5;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0686533;Gabriel;Folse;Z25501;Systems Engineering & Analysis;5;Eerste Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0547246;Brian;Cox;Z13982;RZL;3;Tweede Semester;#;#;#;#;PASS;#;PASS; #
PBA Applied Computer Science - Engl progr (Geel);0547246;Brian;Cox;Z13487;DevOps & Security;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0547246;Brian;Cox;Z13471;Java Advanced;4;Tweede Semester;#;#;#;#;F;C;C; #
PBA Applied Computer Science - Engl progr (Geel);0547246;Brian;Cox;Z16461;.NET Development;6;Tweede Semester;#;#;#;#;F;C;C; #
PBA Applied Computer Science - Engl progr (Geel);0547246;Brian;Cox;Z13476;Web Applications in PHP;4;Eerste Semester;#;#;#;#;F;C;C; #
PBA Applied Computer Science - Engl progr (Geel);0547246;Brian;Cox;Z13992;Enterprise Content Services;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0547246;Brian;Cox;Z15808;Big Data;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0547246;Brian;Cox;Z15810;Artificial Intelligence Project;5;Eerste Semester;#;#;#;#;D;C;C; #
PBA Applied Computer Science - Engl progr (Geel);0547246;Brian;Cox;Z15809;Business Intelligence Project;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0547246;Brian;Cox;Z15811;Cloud AI;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0547246;Brian;Cox;Z13993;Data Engineering;4;Eerste Semester;#;#;#;#;A;#;A; #
PBA Applied Computer Science - Engl progr (Geel);0547246;Brian;Cox;Z25529;Professional Skills 3;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Applied Computer Science - Engl progr (Geel);0547246;Brian;Cox;Z25528;Project 4.0;8;Academiejaar;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0350452;Frank;Langella;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;F;D;D;AT
PBA Toegepaste Informatica (Geel);0350452;Frank;Langella;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0350452;Frank;Langella;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0350452;Frank;Langella;Z25064;English 1;4;Academiejaar;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0350452;Frank;Langella;Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0350452;Frank;Langella;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0350452;Frank;Langella;Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0350452;Frank;Langella;Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0350452;Frank;Langella;Z16448;Professional Skills 1;6;Academiejaar;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0350452;Frank;Langella;Z16447;Security Essentials;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0350452;Frank;Langella;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0350452;Frank;Langella;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0350452;Frank;Langella;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0350452;Frank;Langella;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0492719;Vincent;Laresca;Z13459;Business Essentials;4;Eerste Semester;#;#;#;#;D;F;D; #
PBA Toegepaste Informatica (Geel);0492719;Vincent;Laresca;Z13477;Professional Skills 2;3;Academiejaar;#;#;#;#;FAIL;#;FAIL; #
PBA Toegepaste Informatica (Geel);0492719;Vincent;Laresca;Z16452;Data Science;3;Eerste Semester;#;#;#;#;D;F;D; #
PBA Toegepaste Informatica (Geel);0492719;Vincent;Laresca;Z13473;Linux Webservices;3;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0492719;Vincent;Laresca;Z13487;DevOps & Security;3;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0492719;Vincent;Laresca;Z13469;Français;3;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0492719;Vincent;Laresca;Z13471;Java Advanced;4;Tweede Semester;#;#;#;#;ZERO;F;ZERO; #
PBA Toegepaste Informatica (Geel);0492719;Vincent;Laresca;Z16461;.NET Development;6;Tweede Semester;#;#;#;#;ZERO;F;ZERO; #
PBA Toegepaste Informatica (Geel);0492719;Vincent;Laresca;Z13460;Business Processes & ITIL;5;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0492719;Vincent;Laresca;Z13479;Project PHP;5;Tweede Semester;#;#;#;#;F;#;F; #
PBA Toegepaste Informatica (Geel);0492719;Vincent;Laresca;Z13476;Web Applications in PHP;4;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0492719;Vincent;Laresca;Z25514;Data Visualisation;3;Tweede Semester;#;#;#;#;ZERO;F;ZERO; #
PBA Toegepaste Informatica (Geel);0492719;Vincent;Laresca;Z13467;English 2;3;Eerste Semester;#;#;#;#;D;F;D; #
PBA Toegepaste Informatica (Geel);0492719;Vincent;Laresca;Z15776;Requirements Analysis;8;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0492719;Vincent;Laresca;Z13485;UML;3;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0330662;Michael;Shannon;Z13459;Business Essentials;4;Eerste Semester;#;#;#;#;F;C;C; #
PBA Toegepaste Informatica (Geel);0330662;Michael;Shannon;Z25517;Artificial Intelligence;4;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0330662;Michael;Shannon;Z13471;Java Advanced;4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0330662;Michael;Shannon;Z16461;.NET Development;6;Tweede Semester;#;#;#;#;F;A;A; #
PBA Toegepaste Informatica (Geel);0330662;Michael;Shannon;Z13467;English 2;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0330662;Michael;Shannon;Z15780;Digital Innovation S3-09;9;Eerste Semester;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0330662;Michael;Shannon;Z15786;Digital Innovation S4-19;19;Tweede Semester;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0330662;Michael;Shannon;Z15808;Big Data;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0330662;Michael;Shannon;Z25827;Requirements Analysis (EN);8;Eerste Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0466383;Jack;Angel;Z15809;Business Intelligence Project;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica - Application Development - WES (;0553053;Tilda;Swinton;Z25823;WT - React;6;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica - Application Development - WES (;0553053;Tilda;Swinton;Z15816;WT - English for IT;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica - Application Development - WES (;0553053;Tilda;Swinton;Z15817;WT - Linux;7;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica - Application Development - WES (;0553053;Tilda;Swinton;Z15815;WT - Requirements Analysis;6;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica - Application Development - WES (;0553053;Tilda;Swinton;Z15812;WT - Data Science;5;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica - Application Development - WES (;0553053;Tilda;Swinton;Z15818;WT - Project PHP;11;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica - Application Development - WES (;0553053;Tilda;Swinton;Z15814;WT - Web Applications in PHP;5;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0464610;Andy;Milder;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0464610;Andy;Milder;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;F;D;D; #
PBA Toegepaste Informatica (Geel);0464610;Andy;Milder;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;D;F;D; #
PBA Toegepaste Informatica (Geel);0464610;Andy;Milder;Z25064;English 1;4;Academiejaar;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0464610;Andy;Milder;Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0464610;Andy;Milder;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;D;C;C; #
PBA Toegepaste Informatica (Geel);0464610;Andy;Milder;Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0464610;Andy;Milder;Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0464610;Andy;Milder;Z16448;Professional Skills 1;6;Academiejaar;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0464610;Andy;Milder;Z16447;Security Essentials;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0464610;Andy;Milder;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;D;F;D;AT
PBA Toegepaste Informatica (Geel);0464610;Andy;Milder;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0464610;Andy;Milder;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0464610;Andy;Milder;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0389488;Adrian;Rawlins;Z13459;Business Essentials;4;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0389488;Adrian;Rawlins;Z13477;Professional Skills 2;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0389488;Adrian;Rawlins;Z16452;Data Science;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0389488;Adrian;Rawlins;Z13473;Linux Webservices;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0389488;Adrian;Rawlins;Z13487;DevOps & Security;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0389488;Adrian;Rawlins;Z13469;Français;3;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0389488;Adrian;Rawlins;Z13471;Java Advanced;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0389488;Adrian;Rawlins;Z16461;.NET Development;6;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0389488;Adrian;Rawlins;Z13460;Business Processes & ITIL;5;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0389488;Adrian;Rawlins;Z13479;Project PHP;5;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0389488;Adrian;Rawlins;Z13476;Web Applications in PHP;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0389488;Adrian;Rawlins;Z25514;Data Visualisation;3;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0389488;Adrian;Rawlins;Z13467;English 2;3;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0389488;Adrian;Rawlins;Z15776;Requirements Analysis;8;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0389488;Adrian;Rawlins;Z13485;UML;3;Tweede Semester;#;#;#;#;B;#;B; #
