Opleiding;Student;Roepnaam;Familienaam;ID Opleidingsond.;Opleidingsonderdeel;STP;Academische periode;Score Januari;Score Juni;Score na juni;Score September;Score 1e kans;Score 2e kans;Score;Tolerantie
PBA Elektronica-ICT (Geel);0449898;P.J.;Byrne;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0449898;P.J.;Byrne;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;F;D;D; #
PBA Elektronica-ICT (Geel);0449898;P.J.;Byrne;Z25064;English 1;4;Academiejaar;#;#;#;#;D;C;C; #
PBA Elektronica-ICT (Geel);0449898;P.J.;Byrne;Z25072;Orientation Project 2;3;Tweede Semester;#;#;#;#;A;#;A; #
PBA Elektronica-ICT (Geel);0449898;P.J.;Byrne;Z25070;Professional Skills 1;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Elektronica-ICT (Geel);0449898;P.J.;Byrne;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0449898;P.J.;Byrne;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;F;D;D; #
PBA Elektronica-ICT (Geel);0449898;P.J.;Byrne;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0601323;Barry;Pepper;Z13459;Business Essentials;4;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0601323;Barry;Pepper;Z13473;Linux Webservices;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0601323;Barry;Pepper;Z13476;Web Applications in PHP;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0601323;Barry;Pepper;Z13475;Cordova;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0601323;Barry;Pepper;Z13487;DevOps & Security;3;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0601323;Barry;Pepper;Z13477;Professional Skills 2;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0601323;Barry;Pepper;Z25514;Data Visualisation;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0601323;Barry;Pepper;Z13469;Français;3;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0601323;Barry;Pepper;Z13460;Business Processes & ITIL;5;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0601323;Barry;Pepper;Z13467;English 2;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0601323;Barry;Pepper;Z13489;.NET Development;3;Tweede Semester;#;#;#;#;F;B;B; #
PBA Toegepaste Informatica (Geel);0601323;Barry;Pepper;Z13458;ASP.NET MVC;3;Tweede Semester;#;#;#;#;D;C;C; #
PBA Toegepaste Informatica (Geel);0601323;Barry;Pepper;Z13471;Java Advanced;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0601323;Barry;Pepper;Z13485;UML;3;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0601323;Barry;Pepper;Z13479;Project PHP;5;Tweede Semester;#;#;#;#;D;#;D;AT
PBA Toegepaste Informatica (Geel);0601323;Barry;Pepper;Z15776;Requirements Analysis;8;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0529305;Thandie;Newton;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Elektronica-ICT (Geel);0529305;Thandie;Newton;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0529305;Thandie;Newton;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0529305;Thandie;Newton;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Elektronica-ICT (Geel);0529305;Thandie;Newton;Z25064;English 1;4;Academiejaar;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0529305;Thandie;Newton;Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0529305;Thandie;Newton;Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0529305;Thandie;Newton;Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0529305;Thandie;Newton;Z25071;Orientation Project 1;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0529305;Thandie;Newton;Z25072;Orientation Project 2;3;Tweede Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0529305;Thandie;Newton;Z25070;Professional Skills 1;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Elektronica-ICT (Geel);0529305;Thandie;Newton;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;A;#;A; #
PBA Elektronica-ICT (Geel);0529305;Thandie;Newton;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0529305;Thandie;Newton;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0529305;Thandie;Newton;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0362069;Catherine;McCormack;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0362069;Catherine;McCormack;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0362069;Catherine;McCormack;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0362069;Catherine;McCormack;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0362069;Catherine;McCormack;Z25072;Orientation Project 2;3;Tweede Semester;#;#;#;#;F;#;F; #
PBA Toegepaste Informatica (Geel);0362069;Catherine;McCormack;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0362069;Catherine;McCormack;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0681692;Greg;Ellis;Z13984;Bachelorproef (Semester 2);4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0681692;Greg;Ellis;Z13982;RZL;3;Tweede Semester;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0681692;Greg;Ellis;Z13983;Stage (Semester 2);20;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0681692;Greg;Ellis;Z13980;Professional Skills 3;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0681692;Greg;Ellis;Z13981;Project 4.0;8;Academiejaar;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0681692;Greg;Ellis;Z25516;Angular;6;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0681692;Greg;Ellis;Z25517;Artificial Intelligence;4;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0681692;Greg;Ellis;Z13986;Augmented Reality and Mobile App Develop;5;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0681692;Greg;Ellis;Z25515;Enterprise Development Experience;3;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0681692;Greg;Ellis;Z13987;React;4;Eerste Semester;#;#;#;#;A;#;A; #
PBA Elektronica-ICT (Geel);0498265;Helen;Carey;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0498265;Helen;Carey;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0498265;Helen;Carey;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0498265;Helen;Carey;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Elektronica-ICT (Geel);0498265;Helen;Carey;Z25064;English 1;4;Academiejaar;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0498265;Helen;Carey;Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0498265;Helen;Carey;Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0498265;Helen;Carey;Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0498265;Helen;Carey;Z25071;Orientation Project 1;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0498265;Helen;Carey;Z25072;Orientation Project 2;3;Tweede Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0498265;Helen;Carey;Z25070;Professional Skills 1;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Elektronica-ICT (Geel);0498265;Helen;Carey;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0498265;Helen;Carey;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0498265;Helen;Carey;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0498265;Helen;Carey;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0667618;Tom;Sizemore;Z13984;Bachelorproef (Semester 2);4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0667618;Tom;Sizemore;Z13982;RZL;3;Tweede Semester;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0667618;Tom;Sizemore;Z13983;Stage (Semester 2);20;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0667618;Tom;Sizemore;Z13980;Professional Skills 3;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0667618;Tom;Sizemore;Z13981;Project 4.0;8;Academiejaar;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0667618;Tom;Sizemore;Z25516;Angular;6;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0667618;Tom;Sizemore;Z25517;Artificial Intelligence;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0667618;Tom;Sizemore;Z13986;Augmented Reality and Mobile App Develop;5;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0667618;Tom;Sizemore;Z25515;Enterprise Development Experience;3;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0667618;Tom;Sizemore;Z13987;React;4;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0440349;John;Rothman;Z13459;Business Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0440349;John;Rothman;Z13473;Linux Webservices;3;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0440349;John;Rothman;Z13476;Web Applications in PHP;4;Eerste Semester;#;#;#;#;D;B;B; #
PBA Toegepaste Informatica (Geel);0440349;John;Rothman;Z13475;Cordova;3;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0440349;John;Rothman;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0440349;John;Rothman;Z13487;DevOps & Security;3;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0440349;John;Rothman;Z13477;Professional Skills 2;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0440349;John;Rothman;Z25514;Data Visualisation;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0440349;John;Rothman;Z13469;Français;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0440349;John;Rothman;Z13460;Business Processes & ITIL;5;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0440349;John;Rothman;Z13467;English 2;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0440349;John;Rothman;Z13489;.NET Development;3;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0440349;John;Rothman;Z13458;ASP.NET MVC;3;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0440349;John;Rothman;Z13471;Java Advanced;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0440349;John;Rothman;Z13485;UML;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0440349;John;Rothman;Z13479;Project PHP;5;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0440349;John;Rothman;Z15776;Requirements Analysis;8;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica - Application Development - WES (;0401753;Gabriel;Byrne;Z25821;WT - .NET Development;11;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica - Application Development - WES (;0401753;Gabriel;Byrne;Z25820;WT - Artificial Intelligence;7;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica - Application Development - WES (;0401753;Gabriel;Byrne;Z25823;WT - React;6;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica - Application Development - WES (;0401753;Gabriel;Byrne;Z25822;WT - Business Processes & ITIL;5;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica - Application Development - WES (;0401753;Gabriel;Byrne;Z25825;WT - Angular;6;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica - Application Development - WES (;0401753;Gabriel;Byrne;Z25819;WT - IoT Essentials;5;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica - Application Development - WES (;0401753;Gabriel;Byrne;Z25522;WT - Switching, Routing and Wireless Es;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica - Application Development - WES (;0401753;Gabriel;Byrne;Z15813;WT - Windows;7;Eerste Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0645500;Rose;Byrne;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0645500;Rose;Byrne;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0645500;Rose;Byrne;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0645500;Rose;Byrne;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0645500;Rose;Byrne;Z25064;English 1;4;Academiejaar;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0645500;Rose;Byrne;Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;D;F;D; #
PBA Elektronica-ICT (Geel);0645500;Rose;Byrne;Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0645500;Rose;Byrne;Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0645500;Rose;Byrne;Z25071;Orientation Project 1;3;Eerste Semester;#;#;#;#;D;#;D; #
PBA Elektronica-ICT (Geel);0645500;Rose;Byrne;Z25072;Orientation Project 2;3;Tweede Semester;#;#;#;#;F;#;F; #
PBA Elektronica-ICT (Geel);0645500;Rose;Byrne;Z25070;Professional Skills 1;3;Academiejaar;#;#;#;#;FAIL;#;FAIL; #
PBA Elektronica-ICT (Geel);0645500;Rose;Byrne;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0645500;Rose;Byrne;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0645500;Rose;Byrne;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0645500;Rose;Byrne;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Applied Computer Science - Engl progr (Geel);0468442;Walter;Gotell;Z25526;Bachelor Portfolio (Second term);4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0468442;Walter;Gotell;Z25527;Traineeship (Second term);20;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0460665;Clint;Eastwood;Z13984;Bachelorproef (Semester 2);4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Elektronica-ICT (Geel);0460665;Clint;Eastwood;Z13982;RZL;3;Tweede Semester;#;#;#;#;PASS;#;PASS; #
PBA Elektronica-ICT (Geel);0460665;Clint;Eastwood;Z13983;Stage (Semester 2);20;Tweede Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0460665;Clint;Eastwood;Z13980;Professional Skills 3;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Elektronica-ICT (Geel);0460665;Clint;Eastwood;Z13981;Project 4.0;8;Academiejaar;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0460665;Clint;Eastwood;Z13476;Web Applications in PHP;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0460665;Clint;Eastwood;Z15779;Emerging Technologies;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0460665;Clint;Eastwood;Z13966;Microsoft System Center;3;Eerste Semester;#;#;#;#;A;#;A; #
PBA Elektronica-ICT (Geel);0460665;Clint;Eastwood;Z25513;Cybersecurity & Security Operation Cent;8;Eerste Semester;#;#;#;#;A;#;A; #
PBA Elektronica-ICT (Geel);0460665;Clint;Eastwood;Z13969;Cloud Technology;4;Eerste Semester;#;#;#;#;D;#;D;TT
PBA Elektronica-ICT (Geel);0427764;Frances;Fisher;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0427764;Frances;Fisher;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;F;D;D; #
PBA Elektronica-ICT (Geel);0427764;Frances;Fisher;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0427764;Frances;Fisher;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;D;B;B; #
PBA Elektronica-ICT (Geel);0427764;Frances;Fisher;Z25064;English 1;4;Academiejaar;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0427764;Frances;Fisher;Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0427764;Frances;Fisher;Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0427764;Frances;Fisher;Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;D;C;C; #
PBA Elektronica-ICT (Geel);0427764;Frances;Fisher;Z25071;Orientation Project 1;3;Eerste Semester;#;#;#;#;F;#;F; #
PBA Elektronica-ICT (Geel);0427764;Frances;Fisher;Z25072;Orientation Project 2;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0427764;Frances;Fisher;Z25070;Professional Skills 1;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Elektronica-ICT (Geel);0427764;Frances;Fisher;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0427764;Frances;Fisher;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0427764;Frances;Fisher;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0427764;Frances;Fisher;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0604569;Vincent;Regan;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0604569;Vincent;Regan;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0604569;Vincent;Regan;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0604569;Vincent;Regan;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0604569;Vincent;Regan;Z25064;English 1;4;Academiejaar;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0604569;Vincent;Regan;Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0604569;Vincent;Regan;Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0604569;Vincent;Regan;Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0604569;Vincent;Regan;Z25071;Orientation Project 1;3;Eerste Semester;#;#;#;#;F;#;F; #
PBA Elektronica-ICT (Geel);0604569;Vincent;Regan;Z25072;Orientation Project 2;3;Tweede Semester;#;#;#;#;F;#;F; #
PBA Elektronica-ICT (Geel);0604569;Vincent;Regan;Z25070;Professional Skills 1;3;Academiejaar;#;#;#;#;FAIL;#;FAIL; #
PBA Elektronica-ICT (Geel);0604569;Vincent;Regan;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0604569;Vincent;Regan;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0604569;Vincent;Regan;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0604569;Vincent;Regan;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0359418;Teddy;Newton;Z13473;Linux Webservices;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0359418;Teddy;Newton;Z13476;Web Applications in PHP;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0359418;Teddy;Newton;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;F;C;C; #
PBA Toegepaste Informatica (Geel);0359418;Teddy;Newton;Z13477;Professional Skills 2;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0359418;Teddy;Newton;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;F;A;A; #
PBA Toegepaste Informatica (Geel);0359418;Teddy;Newton;Z25514;Data Visualisation;3;Tweede Semester;#;#;#;#;D;B;B; #
PBA Toegepaste Informatica (Geel);0359418;Teddy;Newton;Z13469;Français;3;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0359418;Teddy;Newton;Z13460;Business Processes & ITIL;5;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0359418;Teddy;Newton;Z13467;English 2;3;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0359418;Teddy;Newton;Z13471;Java Advanced;4;Tweede Semester;#;#;#;#;F;ZERO;F; #
PBA Toegepaste Informatica (Geel);0359418;Teddy;Newton;Z13479;Project PHP;5;Tweede Semester;#;#;#;#;D;#;D;AT
PBA Toegepaste Informatica (Geel);0333304;Jeffrey;Tambor;Z13984;Bachelorproef (Semester 2);4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0333304;Jeffrey;Tambor;Z13982;RZL;3;Tweede Semester;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0333304;Jeffrey;Tambor;Z13983;Stage (Semester 2);20;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0333304;Jeffrey;Tambor;Z13980;Professional Skills 3;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0333304;Jeffrey;Tambor;Z13981;Project 4.0;8;Academiejaar;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0333304;Jeffrey;Tambor;Z13469;Français;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0333304;Jeffrey;Tambor;Z25516;Angular;6;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0333304;Jeffrey;Tambor;Z25517;Artificial Intelligence;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0333304;Jeffrey;Tambor;Z13986;Augmented Reality and Mobile App Develop;5;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0333304;Jeffrey;Tambor;Z25515;Enterprise Development Experience;3;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0333304;Jeffrey;Tambor;Z13987;React;4;Eerste Semester;#;#;#;#;A;#;A; #
PBA Elektronica-ICT (Geel);0326544;Juliette;Binoche;Z25505;KNX Home Automation;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0326544;Juliette;Binoche;Z13459;Business Essentials;4;Eerste Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0326544;Juliette;Binoche;Z13466;English 2;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0326544;Juliette;Binoche;Z13470;IoT Advanced;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0326544;Juliette;Binoche;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;ZERO;ZERO;ZERO; #
PBA Elektronica-ICT (Geel);0326544;Juliette;Binoche;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;D;F;D; #
PBA Elektronica-ICT (Geel);0326544;Juliette;Binoche;Z13477;Professional Skills 2;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Elektronica-ICT (Geel);0326544;Juliette;Binoche;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0326544;Juliette;Binoche;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0326544;Juliette;Binoche;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;F;F;F; #
