Opleiding;Student;Roepnaam;Familienaam;ID Opleidingsond.;Opleidingsonderdeel;STP;Academische periode;Score Januari;Score Juni;Score na juni;Score September;Score 1e kans;Score 2e kans;Score;Tolerantie
PBA Elektronica-ICT (Geel);0390086;Bill;Murray;Z25063;IoT Essentials;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Elektronica-ICT (Geel);0390086;Bill;Murray;Z25064;English 1;4;Academiejaar;#;C;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0390086;Bill;Murray;Z25065;IT Essentials;3;Eerste Semester;D;#;D;F;#;#;D; #
PBA Elektronica-ICT (Geel);0390086;Bill;Murray;Z25067;Linux Essentials;4;Eerste Semester;C;#;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0390086;Bill;Murray;Z25068;Network Essentials;4;Eerste Semester;C;#;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0390086;Bill;Murray;Z25071;Orientation Project 1;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0390086;Bill;Murray;Z25070;Professional Skills 1;3;Academiejaar;#;PASS;PASS;#;#;#;PASS; #
PBA Elektronica-ICT (Geel);0390086;Bill;Murray;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Elektronica-ICT (Geel);0390086;Bill;Murray;Z25500;Webdesign Essentials;6;Eerste Semester;F;#;F;F;#;#;F; #
PBA Elektronica-ICT (Geel);0390086;Bill;Murray;Z25076;Windows System Administration;4;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0458684;Philip;Baker Hall;Z13459;Business Essentials;4;Eerste Semester;A;#;A;#;#;#;A; #
PBA Toegepaste Informatica (Geel);0458684;Philip;Baker Hall;Z13476;Web Applications in PHP;4;Eerste Semester;B;#;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0458684;Philip;Baker Hall;Z13473;Linux Webservices;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0458684;Philip;Baker Hall;Z13475;Cordova;3;Eerste Semester;B;#;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0458684;Philip;Baker Hall;Z13487;DevOps & Security;3;Eerste Semester;A;#;A;#;#;#;A; #
PBA Toegepaste Informatica (Geel);0458684;Philip;Baker Hall;Z13469;Français;3;Tweede Semester;#;B;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0458684;Philip;Baker Hall;Z25514;Data Visualisation;3;Tweede Semester;#;A;A;#;#;#;A; #
PBA Toegepaste Informatica (Geel);0458684;Philip;Baker Hall;Z13477;Professional Skills 2;3;Academiejaar;#;PASS;PASS;#;#;#;PASS; #
PBA Toegepaste Informatica (Geel);0458684;Philip;Baker Hall;Z13467;English 2;3;Eerste Semester;B;#;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0458684;Philip;Baker Hall;Z13489;.NET Development;3;Tweede Semester;#;B;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0458684;Philip;Baker Hall;Z13458;ASP.NET MVC;3;Tweede Semester;#;B;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0458684;Philip;Baker Hall;Z13460;Business Processes & ITIL;5;Tweede Semester;#;A;A;#;#;#;A; #
PBA Toegepaste Informatica (Geel);0458684;Philip;Baker Hall;Z13471;Java Advanced;4;Tweede Semester;#;A;A;#;#;#;A; #
PBA Toegepaste Informatica (Geel);0458684;Philip;Baker Hall;Z13479;Project PHP;5;Tweede Semester;#;A;A;#;#;#;A; #
PBA Toegepaste Informatica (Geel);0458684;Philip;Baker Hall;Z13485;UML;3;Tweede Semester;#;B;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0458684;Philip;Baker Hall;Z15776;Requirements Analysis;8;Eerste Semester;B;#;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0677704;Marc;Lawrence;Z13975;Embedded Devices Advanced;4;Eerste Semester;A;#;A;#;#;#;A; #
PBA Elektronica-ICT (Geel);0677704;Marc;Lawrence;Z15777;IoT in the Cloud;3;Eerste Semester;B;#;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0677704;Marc;Lawrence;Z13984;Bachelorproef (Semester 2);4;Tweede Semester;B;#;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0402550;John;Ratzenberger;Z13476;Web Applications in PHP;4;Eerste Semester;F;#;F;A;#;#;A; #
PBA Toegepaste Informatica (Geel);0402550;John;Ratzenberger;Z13473;Linux Webservices;3;Eerste Semester;D;#;D;C;#;#;C; #
PBA Toegepaste Informatica (Geel);0402550;John;Ratzenberger;Z13475;Cordova;3;Eerste Semester;F;#;F;D;#;#;D; #
PBA Toegepaste Informatica (Geel);0402550;John;Ratzenberger;Z13487;DevOps & Security;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0402550;John;Ratzenberger;Z13477;Professional Skills 2;3;Academiejaar;#;PASS;PASS;#;#;#;PASS; #
PBA Toegepaste Informatica (Geel);0402550;John;Ratzenberger;Z13489;.NET Development;3;Tweede Semester;#;D;D;B;#;#;B; #
PBA Toegepaste Informatica (Geel);0402550;John;Ratzenberger;Z13458;ASP.NET MVC;3;Tweede Semester;#;F;F;C;#;#;C; #
PBA Toegepaste Informatica (Geel);0402550;John;Ratzenberger;Z13471;Java Advanced;4;Tweede Semester;#;F;F;C;#;#;C; #
PBA Toegepaste Informatica (Geel);0402550;John;Ratzenberger;Z13479;Project PHP;5;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0402550;John;Ratzenberger;Z13485;UML;3;Tweede Semester;#;F;F;B;#;#;B; #
PBA Toegepaste Informatica (Geel);0402550;John;Ratzenberger;Z15776;Requirements Analysis;8;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0607467;Bill;Nighy;Z13459;Business Essentials;4;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0607467;Bill;Nighy;Z13473;Linux Webservices;3;Eerste Semester;F;#;F;C;#;#;C; #
PBA Toegepaste Informatica (Geel);0607467;Bill;Nighy;Z25066;Application Development in Java;4;Tweede Semester;#;A;A;#;#;#;A; #
PBA Toegepaste Informatica (Geel);0607467;Bill;Nighy;Z25073;Data Analysis with SQL;4;Tweede Semester;#;B;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0607467;Bill;Nighy;Z25499;Programming Essentials;6;Eerste Semester;F;#;F;A;#;#;A; #
PBA Toegepaste Informatica (Geel);0607467;Bill;Nighy;Z13475;Cordova;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0607467;Bill;Nighy;Z13469;Français;3;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0607467;Bill;Nighy;Z25067;Linux Essentials;4;Eerste Semester;B;#;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0607467;Bill;Nighy;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0607467;Bill;Nighy;Z25076;Windows System Administration;4;Tweede Semester;#;B;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0607467;Bill;Nighy;Z13467;English 2;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0607467;Bill;Nighy;Z13460;Business Processes & ITIL;5;Tweede Semester;#;B;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0607467;Bill;Nighy;Z13485;UML;3;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0627193;Hugh;Jackman;Z13459;Business Essentials;4;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0627193;Hugh;Jackman;Z13476;Web Applications in PHP;4;Eerste Semester;B;#;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0627193;Hugh;Jackman;Z13473;Linux Webservices;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0627193;Hugh;Jackman;Z13475;Cordova;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0627193;Hugh;Jackman;Z13487;DevOps & Security;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0627193;Hugh;Jackman;Z13469;Français;3;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0627193;Hugh;Jackman;Z25514;Data Visualisation;3;Tweede Semester;#;A;A;#;#;#;A; #
PBA Toegepaste Informatica (Geel);0627193;Hugh;Jackman;Z13477;Professional Skills 2;3;Academiejaar;#;PASS;PASS;#;#;#;PASS; #
PBA Toegepaste Informatica (Geel);0627193;Hugh;Jackman;Z13467;English 2;3;Eerste Semester;B;#;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0627193;Hugh;Jackman;Z13489;.NET Development;3;Tweede Semester;#;B;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0627193;Hugh;Jackman;Z13458;ASP.NET MVC;3;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0627193;Hugh;Jackman;Z13460;Business Processes & ITIL;5;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0627193;Hugh;Jackman;Z13471;Java Advanced;4;Tweede Semester;#;B;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0627193;Hugh;Jackman;Z13479;Project PHP;5;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0627193;Hugh;Jackman;Z13485;UML;3;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0627193;Hugh;Jackman;Z15776;Requirements Analysis;8;Eerste Semester;B;#;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0414839;Kevin;McNally;Z13473;Linux Webservices;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0414839;Kevin;McNally;Z13475;Cordova;3;Eerste Semester;F;#;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0414839;Kevin;McNally;Z13487;DevOps & Security;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0414839;Kevin;McNally;Z13469;Français;3;Tweede Semester;#;D;D;C;#;#;C; #
PBA Toegepaste Informatica (Geel);0414839;Kevin;McNally;Z13477;Professional Skills 2;3;Academiejaar;#;PASS;PASS;#;#;#;PASS; #
PBA Toegepaste Informatica (Geel);0414839;Kevin;McNally;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0414839;Kevin;McNally;Z25076;Windows System Administration;4;Tweede Semester;#;F;F;C;#;#;C; #
PBA Toegepaste Informatica (Geel);0414839;Kevin;McNally;Z13489;.NET Development;3;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0414839;Kevin;McNally;Z13458;ASP.NET MVC;3;Tweede Semester;#;F;F;C;#;#;C; #
PBA Toegepaste Informatica (Geel);0414839;Kevin;McNally;Z13471;Java Advanced;4;Tweede Semester;#;D;D;D;#;#;D; #
PBA Toegepaste Informatica (Geel);0414839;Kevin;McNally;Z13479;Project PHP;5;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0414839;Kevin;McNally;Z13485;UML;3;Tweede Semester;#;F;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0414839;Kevin;McNally;Z15776;Requirements Analysis;8;Eerste Semester;F;#;F;F;#;#;F; #
PBA Toegepaste Informatica (Geel);0630755;Danny;DeVito;Z13459;Business Essentials;4;Eerste Semester;B;#;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0630755;Danny;DeVito;Z13476;Web Applications in PHP;4;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0630755;Danny;DeVito;Z13473;Linux Webservices;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0630755;Danny;DeVito;Z13475;Cordova;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0630755;Danny;DeVito;Z13487;DevOps & Security;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0630755;Danny;DeVito;Z13469;Français;3;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0630755;Danny;DeVito;Z25514;Data Visualisation;3;Tweede Semester;#;B;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0630755;Danny;DeVito;Z13477;Professional Skills 2;3;Academiejaar;#;PASS;PASS;#;#;#;PASS; #
PBA Toegepaste Informatica (Geel);0630755;Danny;DeVito;Z13467;English 2;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0630755;Danny;DeVito;Z13489;.NET Development;3;Tweede Semester;#;A;A;#;#;#;A; #
PBA Toegepaste Informatica (Geel);0630755;Danny;DeVito;Z13458;ASP.NET MVC;3;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0630755;Danny;DeVito;Z13460;Business Processes & ITIL;5;Tweede Semester;#;B;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0630755;Danny;DeVito;Z13471;Java Advanced;4;Tweede Semester;#;D;D;F;#;#;D;AT
PBA Toegepaste Informatica (Geel);0630755;Danny;DeVito;Z13479;Project PHP;5;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0630755;Danny;DeVito;Z13485;UML;3;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0630755;Danny;DeVito;Z15776;Requirements Analysis;8;Eerste Semester;B;#;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0547246;Brian;Cox;Z25075;Webdesign Advanced;4;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0547246;Brian;Cox;Z25066;Application Development in Java;4;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0547246;Brian;Cox;Z25073;Data Analysis with SQL;4;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0547246;Brian;Cox;Z25499;Programming Essentials;6;Eerste Semester;F;#;F;D;#;#;D;AT
PBA Toegepaste Informatica (Geel);0547246;Brian;Cox;Z25063;IoT Essentials;4;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0547246;Brian;Cox;Z25064;English 1;4;Academiejaar;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0547246;Brian;Cox;Z25065;IT Essentials;3;Eerste Semester;B;#;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0547246;Brian;Cox;Z25067;Linux Essentials;4;Eerste Semester;B;#;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0547246;Brian;Cox;Z25068;Network Essentials;4;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0547246;Brian;Cox;Z25071;Orientation Project 1;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0547246;Brian;Cox;Z25072;Orientation Project 2;3;Tweede Semester;#;C;C;#;#;#;C; #
PBA Toegepaste Informatica (Geel);0547246;Brian;Cox;Z25070;Professional Skills 1;3;Academiejaar;#;PASS;PASS;#;#;#;PASS; #
PBA Toegepaste Informatica (Geel);0547246;Brian;Cox;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;F;F;C;#;#;C; #
PBA Toegepaste Informatica (Geel);0547246;Brian;Cox;Z25500;Webdesign Essentials;6;Eerste Semester;B;#;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0547246;Brian;Cox;Z25076;Windows System Administration;4;Tweede Semester;#;B;B;#;#;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0386898;Michael;Moore;Z13982;RZL;3;Tweede Semester;#;PASS;PASS;#;#;#;PASS; #
PBA Applied Computer Science - Engl progr (Geel);0386898;Michael;Moore;Z13476;Web Applications in PHP;4;Eerste Semester;C;#;C;#;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0386898;Michael;Moore;#;Niet toegewezen;20;Niet toegewezen;#;B;B;#;#;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0386898;Michael;Moore;Z15808;Big Data;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0386898;Michael;Moore;Z15809;Business Intelligence Project;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0386898;Michael;Moore;Z15811;Cloud AI;3;Eerste Semester;B;#;B;#;#;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0386898;Michael;Moore;Z13993;Data Engineering;4;Eerste Semester;B;#;B;#;#;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0386898;Michael;Moore;Z15810;Artificial Intelligence Project;5;Eerste Semester;C;#;C;#;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0386898;Michael;Moore;Z13992;Enterprise Content Services;4;Eerste Semester;B;#;B;#;#;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0386898;Michael;Moore;Z25528;Project 4.0;8;Academiejaar;#;B;B;#;#;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0386898;Michael;Moore;Z25526;Bachelor Portfolio (Second term);4;Tweede Semester;#;B;B;#;#;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0386898;Michael;Moore;Z25529;Professional Skills 3;3;Academiejaar;#;PASS;PASS;#;#;#;PASS; #
PBA Applied Computer Science - Engl progr (Geel);0370006;Jennifer;Darling;Z15808;Big Data;3;Eerste Semester;B;#;B;#;#;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0370006;Jennifer;Darling;Z15809;Business Intelligence Project;3;Eerste Semester;B;#;B;#;#;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0370006;Jennifer;Darling;Z15811;Cloud AI;3;Eerste Semester;B;#;B;#;#;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0370006;Jennifer;Darling;Z13993;Data Engineering;4;Eerste Semester;A;#;A;#;#;#;A; #
PBA Applied Computer Science - Engl progr (Geel);0370006;Jennifer;Darling;Z15810;Artificial Intelligence Project;5;Eerste Semester;B;#;B;#;#;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0370006;Jennifer;Darling;Z13992;Enterprise Content Services;4;Eerste Semester;C;#;C;#;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0370006;Jennifer;Darling;Z25528;Project 4.0;8;Academiejaar;#;B;B;#;#;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0370006;Jennifer;Darling;Z25527;Traineeship (Second term);20;Tweede Semester;#;B;B;#;#;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0370006;Jennifer;Darling;Z25526;Bachelor Portfolio (Second term);4;Tweede Semester;#;B;B;#;#;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0370006;Jennifer;Darling;Z25529;Professional Skills 3;3;Academiejaar;#;PASS;PASS;#;#;#;PASS; #
PBA Applied Computer Science - Engl progr (Geel);0466383;Jack;Angel;Z13982;RZL;3;Tweede Semester;#;PASS;PASS;#;#;#;PASS; #
PBA Applied Computer Science - Engl progr (Geel);0466383;Jack;Angel;Z13489;.NET Development;3;Tweede Semester;#;F;F;F;#;#;F; #
PBA Applied Computer Science - Engl progr (Geel);0466383;Jack;Angel;Z13458;ASP.NET MVC;3;Tweede Semester;#;C;C;#;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0466383;Jack;Angel;Z13471;Java Advanced;4;Tweede Semester;#;F;F;C;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0466383;Jack;Angel;Z13479;Project PHP;5;Tweede Semester;#;C;C;#;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0466383;Jack;Angel;Z13485;UML;3;Tweede Semester;#;C;C;#;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0466383;Jack;Angel;Z15808;Big Data;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0466383;Jack;Angel;Z15809;Business Intelligence Project;3;Eerste Semester;F;#;F;F;#;#;F; #
PBA Applied Computer Science - Engl progr (Geel);0466383;Jack;Angel;Z15811;Cloud AI;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0466383;Jack;Angel;Z13993;Data Engineering;4;Eerste Semester;C;#;C;#;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0466383;Jack;Angel;Z15810;Artificial Intelligence Project;5;Eerste Semester;C;#;C;#;#;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0466383;Jack;Angel;Z13992;Enterprise Content Services;4;Eerste Semester;F;#;F;F;#;#;F; #
PBA Applied Computer Science - Engl progr (Geel);0466383;Jack;Angel;Z25528;Project 4.0;8;Academiejaar;#;B;B;#;#;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0466383;Jack;Angel;Z25529;Professional Skills 3;3;Academiejaar;#;PASS;PASS;#;#;#;PASS; #
PBA Toegepaste Informatica - Application Development - WES (;0553053;Tilda;Swinton;Z15813;WT - Windows;7;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica - Application Development - WES (;0553053;Tilda;Swinton;Z25522;WT - Switching, Routing and Wireless Es;4;Tweede Semester;#;D;D;#;#;#;D;AT
PBA Toegepaste Informatica - Application Development - WES (;0553053;Tilda;Swinton;Z25524;WT - IT Essentials;3;Tweede Semester;#;A;A;#;#;#;A; #
PBA Toegepaste Informatica - Application Development - WES (;0553053;Tilda;Swinton;Z25525;WT - Web Applications in Java;8;Tweede Semester;#;A;A;#;#;#;A; #
PBA Toegepaste Informatica - Application Development - WES (;0553053;Tilda;Swinton;Z25523;WT - Webdesign Advanced;7;Tweede Semester;#;B;B;#;#;#;B; #
PBA Toegepaste Informatica - Application Development - WES (;0553053;Tilda;Swinton;Z25521;WT - Webdesign Essentials;7;Eerste Semester;C;#;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0587477;Woody;Harrelson;Z13972;Cordova;3;Eerste Semester;F;#;F;D;#;#;D;TT
PBA Elektronica-ICT (Geel);0587477;Woody;Harrelson;Z13976;Data Visualisation for IoT;4;Eerste Semester;D;#;D;F;#;#;D;TT
PBA Elektronica-ICT (Geel);0587477;Woody;Harrelson;Z13975;Embedded Devices Advanced;4;Eerste Semester;B;#;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0587477;Woody;Harrelson;Z15777;IoT in the Cloud;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0587477;Woody;Harrelson;Z15778;Smart Environments Project;4;Eerste Semester;C;#;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0587477;Woody;Harrelson;Z13984;Bachelorproef (Semester 2);4;Tweede Semester;#;B;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0587477;Woody;Harrelson;Z15775;Communication Technology Advanced;4;Eerste Semester;F;#;F;C;#;#;C; #
PBA Elektronica-ICT (Geel);0587477;Woody;Harrelson;Z13980;Professional Skills 3;3;Academiejaar;#;PASS;PASS;#;#;#;PASS; #
PBA Elektronica-ICT (Geel);0587477;Woody;Harrelson;Z13981;Project 4.0;8;Academiejaar;#;C;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0587477;Woody;Harrelson;Z13982;RZL;3;Tweede Semester;#;PASS;PASS;#;#;#;PASS; #
PBA Elektronica-ICT (Geel);0587477;Woody;Harrelson;Z13983;Stage (Semester 2);20;Tweede Semester;#;C;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0517836;Richard;Jenkins;Z13972;Cordova;3;Eerste Semester;C;#;C;#;#;#;C; #
PBA Elektronica-ICT (Geel);0517836;Richard;Jenkins;Z13976;Data Visualisation for IoT;4;Eerste Semester;B;#;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0517836;Richard;Jenkins;Z13975;Embedded Devices Advanced;4;Eerste Semester;A;#;A;#;#;#;A; #
PBA Elektronica-ICT (Geel);0517836;Richard;Jenkins;Z15777;IoT in the Cloud;3;Eerste Semester;B;#;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0517836;Richard;Jenkins;Z13984;Bachelorproef (Semester 2);4;Tweede Semester;B;#;B;#;#;#;B; #
PBA Toegepaste Informatica - Application Development - WES (;0484077;Alan;Tudyk;Z15814;WT - Web Applications in PHP;5;Eerste Semester;A;#;A;#;#;#;A; #
PBA Toegepaste Informatica - Application Development - WES (;0484077;Alan;Tudyk;Z15813;WT - Windows;7;Eerste Semester;C;#;C;#;#;#;C; #
PBA Toegepaste Informatica - Application Development - WES (;0484077;Alan;Tudyk;Z25522;WT - Switching, Routing and Wireless Es;4;Tweede Semester;#;F;F;D;#;#;D;AT
PBA Toegepaste Informatica - Application Development - WES (;0484077;Alan;Tudyk;Z15812;WT - Data Science;5;Eerste Semester;B;#;B;#;#;#;B; #
PBA Toegepaste Informatica - Application Development - WES (;0484077;Alan;Tudyk;Z25524;WT - IT Essentials;3;Tweede Semester;#;B;B;#;#;#;B; #
PBA Toegepaste Informatica - Application Development - WES (;0484077;Alan;Tudyk;Z25520;WT - Network Essentials;4;Eerste Semester;A;#;A;#;#;#;A; #
PBA Toegepaste Informatica - Application Development - WES (;0484077;Alan;Tudyk;Z25525;WT - Web Applications in Java;8;Tweede Semester;#;A;A;#;#;#;A; #
PBA Toegepaste Informatica - Application Development - WES (;0484077;Alan;Tudyk;Z25523;WT - Webdesign Advanced;7;Tweede Semester;#;B;B;#;#;#;B; #
PBA Toegepaste Informatica - Application Development - WES (;0484077;Alan;Tudyk;Z15818;WT - Project PHP;11;Tweede Semester;#;A;A;#;#;#;A; #
PBA Toegepaste Informatica - Application Development - WES (;0647353;Patrick;Stewart;Z15815;WT - Requirements Analysis;6;Eerste Semester;B;#;B;#;#;#;B; #
PBA Toegepaste Informatica - Application Development - WES (;0647353;Patrick;Stewart;Z15817;WT - Linux;7;Tweede Semester;#;B;B;#;#;#;B; #
PBA Toegepaste Informatica - Application Development - WES (;0647353;Patrick;Stewart;Z15814;WT - Web Applications in PHP;5;Eerste Semester;B;#;B;#;#;#;B; #
PBA Toegepaste Informatica - Application Development - WES (;0647353;Patrick;Stewart;Z15813;WT - Windows;7;Eerste Semester;B;#;B;#;#;#;B; #
PBA Toegepaste Informatica - Application Development - WES (;0647353;Patrick;Stewart;Z15812;WT - Data Science;5;Eerste Semester;B;#;B;#;#;#;B; #
PBA Toegepaste Informatica - Application Development - WES (;0647353;Patrick;Stewart;Z15818;WT - Project PHP;11;Tweede Semester;#;A;A;#;#;#;A; #
PBA Elektronica-ICT (Geel);0609416;Kevin;Spacey;Z13981;Project 4.0;8;Academiejaar;#;B;B;#;#;#;B; #
PBA Elektronica-ICT (Geel);0609416;Kevin;Spacey;Z13476;Web Applications in PHP;4;Eerste Semester;F;#;F;A;#;#;A; #
PBA Toegepaste Informatica (Geel);0424700;Antonio;Banderas;Z13984;Bachelorproef (Semester 2);4;Tweede Semester;#;B;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0424700;Antonio;Banderas;Z13980;Professional Skills 3;3;Academiejaar;#;PASS;PASS;#;#;#;PASS; #
PBA Toegepaste Informatica (Geel);0424700;Antonio;Banderas;Z13981;Project 4.0;8;Academiejaar;#;B;B;#;#;#;B; #
PBA Toegepaste Informatica (Geel);0424700;Antonio;Banderas;Z13982;RZL;3;Tweede Semester;#;PASS;PASS;#;#;#;PASS; #
