Opleiding;Student;Roepnaam;Familienaam;ID Opleidingsond.;Opleidingsonderdeel;STP;Academische periode;Score Januari;Score Juni;Score na juni;Score September;Score 1e kans;Score 2e kans;Score;Tolerantie
PBA Toegepaste Informatica (Geel);0300060;Zoe;Lister Jones;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0300060;Zoe;Lister Jones;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0300060;Zoe;Lister Jones;Z25064;English 1;4;Academiejaar;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0300060;Zoe;Lister Jones;Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0300060;Zoe;Lister Jones;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0300060;Zoe;Lister Jones;Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0300060;Zoe;Lister Jones;Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0300060;Zoe;Lister Jones;Z16448;Professional Skills 1;6;Academiejaar;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0300060;Zoe;Lister Jones;Z16447;Security Essentials;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0300060;Zoe;Lister Jones;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0300060;Zoe;Lister Jones;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0300060;Zoe;Lister Jones;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0300060;Zoe;Lister Jones;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;A;#;A; #
PBA Elektronica-ICT (Geel);0405366;David;"O&#x27;Hara";Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;F;ZERO;F; #
PBA Elektronica-ICT (Geel);0405366;David;"O&#x27;Hara";Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0405366;David;"O&#x27;Hara";Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0405366;David;"O&#x27;Hara";Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;D;C;C; #
PBA Elektronica-ICT (Geel);0405366;David;"O&#x27;Hara";Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;F;C;C; #
PBA Elektronica-ICT (Geel);0405366;David;"O&#x27;Hara";Z16448;Professional Skills 1;6;Academiejaar;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0405366;David;"O&#x27;Hara";Z16447;Security Essentials;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0405366;David;"O&#x27;Hara";Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0405366;David;"O&#x27;Hara";Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;F;C;C; #
PBA Elektronica-ICT (Geel);0405366;David;"O&#x27;Hara";Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;F;C;C; #
PBA Toegepaste Informatica (Geel);0362652;Jordi;"Moll&#xE0;";Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0362652;Jordi;"Moll&#xE0;";Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0362652;Jordi;"Moll&#xE0;";Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0362652;Jordi;"Moll&#xE0;";Z25064;English 1;4;Academiejaar;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0362652;Jordi;"Moll&#xE0;";Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0362652;Jordi;"Moll&#xE0;";Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0362652;Jordi;"Moll&#xE0;";Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0362652;Jordi;"Moll&#xE0;";Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0362652;Jordi;"Moll&#xE0;";Z16448;Professional Skills 1;6;Academiejaar;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0362652;Jordi;"Moll&#xE0;";Z16447;Security Essentials;3;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0362652;Jordi;"Moll&#xE0;";Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0362652;Jordi;"Moll&#xE0;";Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0362652;Jordi;"Moll&#xE0;";Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0362652;Jordi;"Moll&#xE0;";Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0424443;David;Carradine;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;D;F;D; #
PBA Toegepaste Informatica (Geel);0424443;David;Carradine;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0424443;David;Carradine;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0424443;David;Carradine;Z25064;English 1;4;Academiejaar;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0424443;David;Carradine;Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0424443;David;Carradine;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0424443;David;Carradine;Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;D;F;D; #
PBA Toegepaste Informatica (Geel);0424443;David;Carradine;Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;D;F;D; #
PBA Toegepaste Informatica (Geel);0424443;David;Carradine;Z16448;Professional Skills 1;6;Academiejaar;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0424443;David;Carradine;Z16447;Security Essentials;3;Tweede Semester;#;#;#;#;D;F;D; #
PBA Toegepaste Informatica (Geel);0424443;David;Carradine;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0424443;David;Carradine;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0424443;David;Carradine;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0424443;David;Carradine;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT - Cloud & Cyber Security - WES (Geel);0450402;"Zo&#xEB;";Kravitz;Z15816;WT - English for IT;4;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT - Cloud & Cyber Security - WES (Geel);0450402;"Zo&#xEB;";Kravitz;Z15817;WT - Linux;7;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT - Cloud & Cyber Security - WES (Geel);0450402;"Zo&#xEB;";Kravitz;Z15813;WT - Windows;7;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT - Cloud & Cyber Security - WES (Geel);0450402;"Zo&#xEB;";Kravitz;Z16457;WT - Enterprise Networking, Security an;5;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT - Cloud & Cyber Security - WES (Geel);0450402;"Zo&#xEB;";Kravitz;Z16460;WT - Linux Network Services and Project;11;Tweede Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT - Cloud & Cyber Security - WES (Geel);0450402;"Zo&#xEB;";Kravitz;Z16459;WT - System Engineering & Analysis;6;Tweede Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT - Cloud & Cyber Security - WES (Geel);0450402;"Zo&#xEB;";Kravitz;Z16458;WT - Windows Server;5;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0485742;Rachel;Winfree;Z15793;Programming Essentials (EN);6;Eerste Semester;#;#;#;#;A;#;A; #
PBA Applied Computer Science - Engl progr (Geel);0485742;Rachel;Winfree;Z15799;IoT Essentials (EN);4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0485742;Rachel;Winfree;Z15804;Webdesign Advanced (EN);4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Applied Computer Science - Engl progr (Geel);0485742;Rachel;Winfree;Z15794;IT Essentials (EN);3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0485742;Rachel;Winfree;Z15795;Linux Essentials (EN);4;Eerste Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0485742;Rachel;Winfree;Z15800;Application Development in Java (EN);4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Applied Computer Science - Engl progr (Geel);0485742;Rachel;Winfree;Z15796;Network Essentials (EN);4;Eerste Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0485742;Rachel;Winfree;Z15803;Data Analysis with SQL (EN);4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Applied Computer Science - Engl progr (Geel);0485742;Rachel;Winfree;Z15801;Switching, Routing and Wireless Essenti;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0485742;Rachel;Winfree;Z15805;Windows System Administration (EN);4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0485742;Rachel;Winfree;Z16466;Security Essentials (EN);3;Tweede Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0485742;Rachel;Winfree;Z15806;Communication Skills 1 (EN);4;Academiejaar;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0485742;Rachel;Winfree;Z16467;Professional Skills 1 (EN);6;Academiejaar;#;#;#;#;A;#;A; #
PBA Applied Computer Science - Engl progr (Geel);0485742;Rachel;Winfree;Z15798;Webdesign Essentials (EN);6;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0580015;Zeljko;Ivanek;Z13459;Business Essentials;4;Eerste Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0580015;Zeljko;Ivanek;Z13477;Professional Skills 2;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Elektronica-ICT (Geel);0580015;Zeljko;Ivanek;Z16453;API Development;4;Eerste Semester;#;#;#;#;D;B;B; #
PBA Elektronica-ICT (Geel);0580015;Zeljko;Ivanek;Z13468;Français;3;Eerste Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0580015;Zeljko;Ivanek;Z13486;Windows Server;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0580015;Zeljko;Ivanek;Z13473;Linux Webservices;3;Eerste Semester;#;#;#;#;F;C;C; #
PBA Elektronica-ICT (Geel);0580015;Zeljko;Ivanek;Z13487;DevOps & Security;3;Eerste Semester;#;#;#;#;D;F;D;AT
PBA Elektronica-ICT (Geel);0580015;Zeljko;Ivanek;Z25511;Enterprise Networking, Security and Auto;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0580015;Zeljko;Ivanek;Z13470;IoT Advanced;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0580015;Zeljko;Ivanek;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0580015;Zeljko;Ivanek;Z16481;Network & OS Security;6;Tweede Semester;#;#;#;#;D;D;D;AT
PBA Elektronica-ICT (Geel);0580015;Zeljko;Ivanek;Z13461;Network and Cloud Automation;4;Tweede Semester;#;#;#;#;D;C;C; #
PBA Elektronica-ICT (Geel);0580015;Zeljko;Ivanek;Z16447;Security Essentials;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0580015;Zeljko;Ivanek;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0580015;Zeljko;Ivanek;Z25501;Systems Engineering & Analysis;5;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0580015;Zeljko;Ivanek;Z16480;Datacenter Technology;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0580015;Zeljko;Ivanek;Z13481;Project Hosting;5;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0415443;Timothy;Hutton;Z13984;Bachelorproef (Semester 2);4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0415443;Timothy;Hutton;Z13983;Stage (Semester 2);20;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0415443;Timothy;Hutton;Z13459;Business Essentials;4;Eerste Semester;#;#;#;#;F;B;B; #
PBA Toegepaste Informatica (Geel);0415443;Timothy;Hutton;Z25517;Artificial Intelligence;4;Eerste Semester;#;#;#;#;ZERO;C;C; #
PBA Toegepaste Informatica (Geel);0415443;Timothy;Hutton;Z13980;Professional Skills 3;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0415443;Timothy;Hutton;Z13981;Project 4.0;8;Academiejaar;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0415443;Timothy;Hutton;Z13487;DevOps & Security;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0415443;Timothy;Hutton;Z25516;Angular;6;Eerste Semester;#;#;#;#;F;C;C; #
PBA Toegepaste Informatica (Geel);0415443;Timothy;Hutton;Z13986;Augmented Reality and Mobile App Develop;5;Eerste Semester;#;#;#;#;F;B;B; #
PBA Toegepaste Informatica (Geel);0415443;Timothy;Hutton;Z25515;Enterprise Development Experience;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0415443;Timothy;Hutton;Z13471;Java Advanced;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0453762;Nick;Nolte;Z25075;Webdesign Advanced;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0453762;Nick;Nolte;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0453762;Nick;Nolte;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0453762;Nick;Nolte;Z25064;English 1;4;Academiejaar;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0453762;Nick;Nolte;Z25065;IT Essentials;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0453762;Nick;Nolte;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0453762;Nick;Nolte;Z25067;Linux Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0453762;Nick;Nolte;Z25068;Network Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0453762;Nick;Nolte;Z16448;Professional Skills 1;6;Academiejaar;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0453762;Nick;Nolte;Z16447;Security Essentials;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0453762;Nick;Nolte;Z25069;Switching, Routing and Wireless Essentia;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0453762;Nick;Nolte;Z25500;Webdesign Essentials;6;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0453762;Nick;Nolte;Z25076;Windows System Administration;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0453762;Nick;Nolte;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0629782;Hugh;Dancy;Z25834;Business Processes & ITIL (EN);5;Tweede Semester;#;#;#;#;D;D;D; #
PBA Applied Computer Science - Engl progr (Geel);0629782;Hugh;Dancy;Z16466;Security Essentials (EN);3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0629782;Hugh;Dancy;Z15806;Communication Skills 1 (EN);4;Academiejaar;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0301726;Sayed;Badreya;Z13459;Business Essentials;4;Eerste Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0301726;Sayed;Badreya;Z13477;Professional Skills 2;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Elektronica-ICT (Geel);0301726;Sayed;Badreya;Z13468;Français;3;Eerste Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0301726;Sayed;Badreya;Z13473;Linux Webservices;3;Eerste Semester;#;#;#;#;D;F;D; #
PBA Elektronica-ICT (Geel);0301726;Sayed;Badreya;Z13487;DevOps & Security;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0301726;Sayed;Badreya;Z25511;Enterprise Networking, Security and Auto;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0301726;Sayed;Badreya;Z25073;Data Analysis with SQL;4;Tweede Semester;#;#;#;#;D;F;D; #
PBA Elektronica-ICT (Geel);0301726;Sayed;Badreya;Z13472;Linux Network Services;4;Tweede Semester;#;#;#;#;D;F;D; #
PBA Elektronica-ICT (Geel);0301726;Sayed;Badreya;Z16481;Network & OS Security;6;Tweede Semester;#;#;#;#;D;C;C; #
PBA Elektronica-ICT (Geel);0301726;Sayed;Badreya;Z25066;Application Development in Java;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0301726;Sayed;Badreya;Z25063;IoT Essentials;4;Tweede Semester;#;#;#;#;D;C;C; #
PBA Elektronica-ICT (Geel);0301726;Sayed;Badreya;Z25499;Programming Essentials;6;Eerste Semester;#;#;#;#;F;F;F; #
PBA Elektronica-ICT (Geel);0301726;Sayed;Badreya;Z25501;Systems Engineering & Analysis;5;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0301726;Sayed;Badreya;Z16480;Datacenter Technology;3;Tweede Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0301726;Sayed;Badreya;Z13481;Project Hosting;5;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0524747;Jonathan;Tucker;Z13459;Business Essentials;4;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0524747;Jonathan;Tucker;Z13477;Professional Skills 2;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Toegepaste Informatica (Geel);0524747;Jonathan;Tucker;Z16452;Data Science;3;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0524747;Jonathan;Tucker;Z13473;Linux Webservices;3;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0524747;Jonathan;Tucker;Z13487;DevOps & Security;3;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0524747;Jonathan;Tucker;Z13469;Français;3;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0524747;Jonathan;Tucker;Z13471;Java Advanced;4;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0524747;Jonathan;Tucker;Z16461;.NET Development;6;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0524747;Jonathan;Tucker;Z13460;Business Processes & ITIL;5;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0524747;Jonathan;Tucker;Z13479;Project PHP;5;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica (Geel);0524747;Jonathan;Tucker;Z13476;Web Applications in PHP;4;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0524747;Jonathan;Tucker;Z25514;Data Visualisation;3;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0524747;Jonathan;Tucker;Z13467;English 2;3;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0524747;Jonathan;Tucker;Z15776;Requirements Analysis;8;Eerste Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica (Geel);0524747;Jonathan;Tucker;Z13485;UML;3;Tweede Semester;#;#;#;#;A;#;A; #
PBA Toegepaste Informatica - Application Development - WES (;0421161;Juliette;Lewis;Z25825;WT - Angular;6;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica - Application Development - WES (;0421161;Juliette;Lewis;Z25820;WT - Artificial Intelligence;7;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica - Application Development - WES (;0421161;Juliette;Lewis;Z25823;WT - React;6;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica - Application Development - WES (;0421161;Juliette;Lewis;Z25821;WT - .NET Development;11;Eerste Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica - Application Development - WES (;0421161;Juliette;Lewis;Z25822;WT - Business Processes & ITIL;5;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica - Application Development - WES (;0421161;Juliette;Lewis;Z25819;WT - IoT Essentials;5;Tweede Semester;#;#;#;#;B;#;B; #
PBA Toegepaste Informatica - Application Development - WES (;0421161;Juliette;Lewis;Z25824;WT - UML & Java Advanced;5;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0457290;Michael;Jeter;Z13459;Business Essentials;4;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0457290;Michael;Jeter;Z13477;Professional Skills 2;3;Academiejaar;#;#;#;#;FAIL;#;FAIL; #
PBA Toegepaste Informatica (Geel);0457290;Michael;Jeter;Z16452;Data Science;3;Eerste Semester;#;#;#;#;D;C;C; #
PBA Toegepaste Informatica (Geel);0457290;Michael;Jeter;Z13473;Linux Webservices;3;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0457290;Michael;Jeter;Z13487;DevOps & Security;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0457290;Michael;Jeter;Z13469;Français;3;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0457290;Michael;Jeter;Z13471;Java Advanced;4;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0457290;Michael;Jeter;Z16461;.NET Development;6;Tweede Semester;#;#;#;#;ZERO;F;F; #
PBA Toegepaste Informatica (Geel);0457290;Michael;Jeter;Z13460;Business Processes & ITIL;5;Tweede Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0457290;Michael;Jeter;Z13479;Project PHP;5;Tweede Semester;#;#;#;#;F;#;F; #
PBA Toegepaste Informatica (Geel);0457290;Michael;Jeter;Z13476;Web Applications in PHP;4;Eerste Semester;#;#;#;#;F;F;F; #
PBA Toegepaste Informatica (Geel);0457290;Michael;Jeter;Z25514;Data Visualisation;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Toegepaste Informatica (Geel);0457290;Michael;Jeter;Z13467;English 2;3;Eerste Semester;#;#;#;#;D;C;C; #
PBA Toegepaste Informatica (Geel);0457290;Michael;Jeter;Z15776;Requirements Analysis;8;Eerste Semester;#;#;#;#;F;C;C; #
PBA Toegepaste Informatica (Geel);0457290;Michael;Jeter;Z13485;UML;3;Tweede Semester;#;#;#;#;D;C;C; #
PBA Elektronica-ICT (Geel);0682094;Craig;T. Nelson;Z13459;Business Essentials;4;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0682094;Craig;T. Nelson;Z13477;Professional Skills 2;3;Academiejaar;#;#;#;#;PASS;#;PASS; #
PBA Elektronica-ICT (Geel);0682094;Craig;T. Nelson;Z16453;API Development;4;Eerste Semester;#;#;#;#;A;#;A; #
PBA Elektronica-ICT (Geel);0682094;Craig;T. Nelson;Z13468;Français;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0682094;Craig;T. Nelson;Z13486;Windows Server;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0682094;Craig;T. Nelson;Z13473;Linux Webservices;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0682094;Craig;T. Nelson;Z13487;DevOps & Security;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0682094;Craig;T. Nelson;Z25511;Enterprise Networking, Security and Auto;3;Eerste Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0682094;Craig;T. Nelson;Z13470;IoT Advanced;3;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0682094;Craig;T. Nelson;Z13472;Linux Network Services;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0682094;Craig;T. Nelson;Z13466;English 2;3;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0682094;Craig;T. Nelson;Z16481;Network & OS Security;6;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0682094;Craig;T. Nelson;Z13461;Network and Cloud Automation;4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0682094;Craig;T. Nelson;Z25501;Systems Engineering & Analysis;5;Eerste Semester;#;#;#;#;C;#;C; #
PBA Elektronica-ICT (Geel);0682094;Craig;T. Nelson;Z16480;Datacenter Technology;3;Tweede Semester;#;#;#;#;B;#;B; #
PBA Elektronica-ICT (Geel);0682094;Craig;T. Nelson;Z13481;Project Hosting;5;Tweede Semester;#;#;#;#;B;#;B; #
PBA Applied Computer Science - Engl progr (Geel);0432649;Pat;Roach;Z15799;IoT Essentials (EN);4;Tweede Semester;#;#;#;#;F;C;C; #
PBA Applied Computer Science - Engl progr (Geel);0432649;Pat;Roach;Z15803;Data Analysis with SQL (EN);4;Tweede Semester;#;#;#;#;C;#;C; #
PBA Applied Computer Science - Engl progr (Geel);0432649;Pat;Roach;Z15805;Windows System Administration (EN);4;Tweede Semester;#;#;#;#;F;C;C; #
